yearmo,SENT,SENT_ORTH,pdnd,ripo,nipo,cefd,s,indpro,consdur,consnon,consserv,recess,employ,cpi
201105,-0.15401046,0.166965514,-6.179561615,14.1,29,5.374545574,0.150000006,93.77749634,1081.199951,2425.100098,7165.899902,0,131704,224.8059998
201106,-0.229509234,0.141287893,-5.295162678,8.8,18,5.881818295,0.140000001,94.04669952,1076.599976,2439.199951,7179,0,131936,224.8059998
201107,-0.259295523,0.119905442,-7.312838554,27.6,17,6.636818409,0.140000001,94.49310303,1085.699951,2430.5,7215.399902,0,131992,225.3950043
201108,-0.271790624,0.211709321,-5.175970078,30,5,6.528636456,0.140000001,95.09690094,1085.199951,2433.800049,7231.200195,0,132123,226.1060028
201109,-0.196739137,0.099006675,-4.151631832,,3,5.916818142,0.140000001,95.02809906,1101.300049,2446.699951,7235.200195,0,132346,226.5970001
201110,-0.255179256,-0.037999384,-6.253540993,17.9,8,7.863478184,0.140000001,95.69239807,1114.400024,2446.899902,7241.600098,0,132557,226.75
201111,-0.426441818,-0.170039088,-4.648349285,8.7,18,10.90739155,0.129999995,95.69129944,1107.900024,2454.699951,7244.200195,0,132701,227.1690063
201112,-0.470725298,-0.208955124,-4.172197342,1.8,10,11.71000004,0.129999995,96.19380188,1114.900024,2444.800049,7258.100098,0,132902,227.2230072
201201,-0.431964487,-0.275578827,-5.359291077,9.1,6,10.80047607,0.122180335,96.77899933,1130.400024,2470,7296.399902,0,133243,227.8419952
201202,-0.350981772,-0.274857372,-7.847995758,20,20,9.238095284,0.118549272,97.09590149,1145.900024,2501.300049,7340,0,133521,228.3289948
201203,-0.344653368,-0.140415758,-9.323210716,24.6,24,9.502857208,0.12065801,96.59190369,1138,2500.5,7355.399902,0,133745,228.8070068
201204,-0.339712888,-0.219956264,-5.655434132,17.8,20,9.55523777,0.121887028,97.29419708,1137.400024,2500.699951,7380.5,0,133828,229.1869965
201205,-0.326167315,-0.248788461,-5.3564291,14.9,13,9.230476379,0.125950024,97.48529816,1133.400024,2486.600098,7386.799805,0,133935,228.7129974
201206,-0.46068266,-0.373144329,-4.259647846,12.3,8,11.27238083,0.121748082,97.49590302,1129.900024,2461.199951,7398.799805,0,134008,228.5240021
